mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lgbmregressor__colsample_bytree,param_lgbmregressor__learning_rate,param_lgbmregressor__min_child_samples,param_lgbmregressor__n_estimators,param_lgbmregressor__num_leaves,param_lgbmregressor__reg_alpha,param_lgbmregressor__reg_lambda,param_lgbmregressor__subsample,param_lgbmregressor__subsample_freq,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,mean_train_score,std_train_score
5.8462497889995575,2.499247968563412,0.40715476870536804,0.044824312270622724,0.9461064776050069,0.1,5,70,38,0.8983915409530282,0.02065216905593492,0.7120429067109345,8,"{'lgbmregressor__colsample_bytree': 0.9461064776050069, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 5, 'lgbmregressor__n_estimators': 70, 'lgbmregressor__num_leaves': 38, 'lgbmregressor__reg_alpha': 0.8983915409530282, 'lgbmregressor__reg_lambda': 0.02065216905593492, 'lgbmregressor__subsample': 0.7120429067109345, 'lgbmregressor__subsample_freq': 8}",-0.8669361530192078,-0.6983610862914487,-0.774496520097732,-0.6900619756337605,-0.8289522836949119,-0.7295959589993392,-0.7240194266156363,-0.5658279562907357,-0.7347814200803464,0.08654808347301533,8,-0.37884081385138546,-0.41444452721868674,-0.442210567123567,-0.45861324888416555,-0.4659542545557513,-0.4808525430637683,-0.4902155485959103,-0.49569300778553144,-0.45335306388484575,0.03755712216224126
6.342512845993042,3.126260406117189,0.47582969069480896,0.05192735503661704,0.8150988335988223,0.1,7,78,43,0.36614882840238916,0.07883263036996413,0.9034868804183582,7,"{'lgbmregressor__colsample_bytree': 0.8150988335988223, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 7, 'lgbmregressor__n_estimators': 78, 'lgbmregressor__num_leaves': 43, 'lgbmregressor__reg_alpha': 0.36614882840238916, 'lgbmregressor__reg_lambda': 0.07883263036996413, 'lgbmregressor__subsample': 0.9034868804183582, 'lgbmregressor__subsample_freq': 7}",-0.8918151549657665,-0.6901476282374542,-0.7872730271439793,-0.7059151265494905,-0.8224741913657123,-0.6903358754253724,-0.7135968777425524,-0.552769464642885,-0.7317909182591515,0.09579367248358958,3,-0.3607380172655035,-0.4035644337518639,-0.4299018632905746,-0.44468599577950463,-0.45293948983089644,-0.4685234221141083,-0.4749976698473408,-0.4801220920576851,-0.43943412299218465,0.03799180298758903
3.1264467239379883,1.5926177189329973,0.2627715766429901,0.03214911427797084,0.7419238801346284,0.1,11,50,15,0.02113751696562194,0.48758295034355603,0.37082334845605724,7,"{'lgbmregressor__colsample_bytree': 0.7419238801346284, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 11, 'lgbmregressor__n_estimators': 50, 'lgbmregressor__num_leaves': 15, 'lgbmregressor__reg_alpha': 0.02113751696562194, 'lgbmregressor__reg_lambda': 0.48758295034355603, 'lgbmregressor__subsample': 0.37082334845605724, 'lgbmregressor__subsample_freq': 7}",-0.9143169788869164,-0.7313758700446361,-0.8277575877647143,-0.7021511977844062,-0.8829385809558618,-0.948672649326428,-0.8223339883459172,-0.63565036468314,-0.8081496522240025,0.102520214183264,35,-0.516987926396676,-0.5626556689599455,-0.5895324365389063,-0.6084664692871317,-0.613157047119357,-0.6449620934721517,-0.6473637772829881,-0.655200855446816,-0.6047907843129965,0.044396510386456436
6.072615295648575,3.0840570879557663,0.48407259583473206,0.05978151486854704,0.12777801433500335,0.1,6,87,42,0.3823734975576617,0.2764790406131584,0.8866140233262058,5,"{'lgbmregressor__colsample_bytree': 0.12777801433500335, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 6, 'lgbmregressor__n_estimators': 87, 'lgbmregressor__num_leaves': 42, 'lgbmregressor__reg_alpha': 0.3823734975576617, 'lgbmregressor__reg_lambda': 0.2764790406131584, 'lgbmregressor__subsample': 0.8866140233262058, 'lgbmregressor__subsample_freq': 5}",-1.121939661372567,-0.7923992373866555,-0.9769457454824837,-0.8813660723088766,-0.9365183227109182,-0.88977549912729,-0.8312896122492223,-0.6295584832520753,-0.8824740792362611,0.1341378045624892,43,-0.5567311129561693,-0.5629795165712654,-0.6311499210776879,-0.6594501608603662,-0.6681975931395261,-0.688967046304279,-0.7011797649307451,-0.7092339557117052,-0.6472361339439681,0.05548961855495849
4.995560377836227,2.511801167606131,0.447404146194458,0.028335513586122678,0.7065873675247156,0.1,17,73,39,0.1558235926213174,0.8631201213809512,0.4437988085480128,7,"{'lgbmregressor__colsample_bytree': 0.7065873675247156, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 17, 'lgbmregressor__n_estimators': 73, 'lgbmregressor__num_leaves': 39, 'lgbmregressor__reg_alpha': 0.1558235926213174, 'lgbmregressor__reg_lambda': 0.8631201213809512, 'lgbmregressor__subsample': 0.4437988085480128, 'lgbmregressor__subsample_freq': 7}",-0.8967386830297237,-0.6923470534819824,-0.7715796006241563,-0.7029886878168308,-0.8445985104692078,-0.7216960011835237,-0.7157545010862851,-0.5676935324857583,-0.7391745712721836,0.09404302442501168,13,-0.3899147908297848,-0.42217753872077185,-0.4469437519357818,-0.46362070867105354,-0.47407447492495575,-0.492516528848077,-0.4960493302972747,-0.5022669117740941,-0.4609455045002242,0.036844877484714746
3.2923233211040497,1.623324745830273,0.3223719894886017,0.022829796016435266,0.37395093249755107,0.1,10,54,16,0.574605547103676,0.7995477757129904,0.2841258533110904,5,"{'lgbmregressor__colsample_bytree': 0.37395093249755107, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 10, 'lgbmregressor__n_estimators': 54, 'lgbmregressor__num_leaves': 16, 'lgbmregressor__reg_alpha': 0.574605547103676, 'lgbmregressor__reg_lambda': 0.7995477757129904, 'lgbmregressor__subsample': 0.2841258533110904, 'lgbmregressor__subsample_freq': 5}",-0.9524610657777351,-0.7760295470764124,-0.8477473510747832,-0.7365517547173551,-0.9090139971216236,-0.918415486583586,-0.8843321800934981,-0.6585457326006384,-0.835387139380704,0.09561247099831446,40,-0.5428450812403462,-0.6056030145108361,-0.6219252341176426,-0.6454831908915198,-0.652318520825701,-0.6827410894042897,-0.7022478454796739,-0.7163465186273701,-0.6461888118871725,0.05286151022432642
5.643384099006653,2.82803141295169,0.3980942368507385,0.01673555262642599,0.5636948794445855,0.1,7,59,44,0.05664566611262811,0.10945803315738867,0.9224543693642684,5,"{'lgbmregressor__colsample_bytree': 0.5636948794445855, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 7, 'lgbmregressor__n_estimators': 59, 'lgbmregressor__num_leaves': 44, 'lgbmregressor__reg_alpha': 0.05664566611262811, 'lgbmregressor__reg_lambda': 0.10945803315738867, 'lgbmregressor__subsample': 0.9224543693642684, 'lgbmregressor__subsample_freq': 5}",-0.9257673181361716,-0.6931440644422756,-0.8006303845917011,-0.6671520194262881,-0.8546234011576233,-0.7149492255133317,-0.7389778160443786,-0.5887522954618313,-0.7479995655967002,0.101130411461786,18,-0.4009464203681623,-0.4452725342082497,-0.4719617304261915,-0.49024844432089004,-0.49734665576004533,-0.5168719166433394,-0.5252761940135154,-0.5329121244452582,-0.48510450252320647,0.0417233949874941
2.4003588259220123,1.2470730851463532,0.27497801184654236,0.04237385703317306,0.04511853244475994,0.1,11,56,21,0.4119296968708577,0.500260075275116,0.8896906272075581,1,"{'lgbmregressor__colsample_bytree': 0.04511853244475994, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 11, 'lgbmregressor__n_estimators': 56, 'lgbmregressor__num_leaves': 21, 'lgbmregressor__reg_alpha': 0.4119296968708577, 'lgbmregressor__reg_lambda': 0.500260075275116, 'lgbmregressor__subsample': 0.8896906272075581, 'lgbmregressor__subsample_freq': 1}",-1.4624998083356098,-1.1765621839458402,-1.4552499165725137,-1.4240257396787597,-1.4022464220909485,-1.4237198002884213,-1.2214210651979143,-1.1014093970195966,-1.3333917916412006,0.13396907537210292,47,-1.1281846969292215,-1.0892157878518864,-1.2686648884934157,-1.3057444706930728,-1.3202399312979933,-1.3316641081829623,-1.3382830627287279,-1.3253278489443285,-1.2634155993902012,0.09204440984048153
5.1339611411094666,2.3670056645349975,0.49903544783592224,0.043521230168890916,0.1155222699288736,0.1,12,88,46,0.3118158427262212,0.7545111286587706,0.14197834774757512,5,"{'lgbmregressor__colsample_bytree': 0.1155222699288736, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 12, 'lgbmregressor__n_estimators': 88, 'lgbmregressor__num_leaves': 46, 'lgbmregressor__reg_alpha': 0.3118158427262212, 'lgbmregressor__reg_lambda': 0.7545111286587706, 'lgbmregressor__subsample': 0.14197834774757512, 'lgbmregressor__subsample_freq': 5}",-1.146632415733218,-1.0027324719103687,-1.1943108775229336,-1.0767098611919645,-1.114011363794476,-1.0887383634710923,-0.9320246392137908,-0.7424539146481918,-1.0372017384357544,0.1350470385241033,46,-0.6066942796018404,-0.7124444869718237,-0.7832096913931876,-0.8273417785287124,-0.8492407989447266,-0.8739981730192508,-0.8839610197810477,-0.8851597530606276,-0.8027562476626521,0.09233350135649794
6.290047645568848,3.116612420585032,0.5301032364368439,0.05726753987612198,0.5750684362977561,0.1,15,86,42,0.7411981641673822,0.9896143207598562,0.32257475555242154,1,"{'lgbmregressor__colsample_bytree': 0.5750684362977561, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 15, 'lgbmregressor__n_estimators': 86, 'lgbmregressor__num_leaves': 42, 'lgbmregressor__reg_alpha': 0.7411981641673822, 'lgbmregressor__reg_lambda': 0.9896143207598562, 'lgbmregressor__subsample': 0.32257475555242154, 'lgbmregressor__subsample_freq': 1}",-0.8966465750103338,-0.6818112974878013,-0.7677819916003559,-0.698326038120905,-0.8360995709675485,-0.7049426833973756,-0.7056461199486794,-0.5879128618497279,-0.734895892297841,0.09013812113075818,9,-0.37545221378535815,-0.4109846640210936,-0.43579285030031556,-0.45368572081190645,-0.46013043032664264,-0.4770817869138288,-0.4850358472022637,-0.49269404224459407,-0.44885719445075034,0.037367915898483074
