mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lgbmregressor__colsample_bytree,param_lgbmregressor__learning_rate,param_lgbmregressor__min_child_samples,param_lgbmregressor__n_estimators,param_lgbmregressor__num_leaves,param_lgbmregressor__subsample,param_lgbmregressor__subsample_freq,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,mean_train_score,std_train_score
21.025191634893417,8.108683697824338,1.9693829119205475,0.5022960193187865,0.2515881125196312,0.1,13,890,18,0.0532691618634441,9,"{'lgbmregressor__colsample_bytree': 0.2515881125196312, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 13, 'lgbmregressor__n_estimators': 890, 'lgbmregressor__num_leaves': 18, 'lgbmregressor__subsample': 0.0532691618634441, 'lgbmregressor__subsample_freq': 9}",-0.9311868242222705,-0.8373474279266103,-0.7444139680014371,-0.5581326649682952,-0.8357251354123507,-0.8408060495915956,-0.7944025601338446,-0.6229727010249383,-0.7706234164101677,0.11597519860007943,1,-0.4049774654260417,-0.42155508541329617,-0.43013209337745006,-0.4409819656563846,-0.43940159561731984,-0.449569245942169,-0.452393640626928,-0.4580905634919605,-0.4371377069439437,0.01647873720358916
