mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lgbmregressor__colsample_bytree,param_lgbmregressor__learning_rate,param_lgbmregressor__min_child_samples,param_lgbmregressor__n_estimators,param_lgbmregressor__num_leaves,param_lgbmregressor__reg_alpha,param_lgbmregressor__reg_lambda,param_lgbmregressor__subsample,param_lgbmregressor__subsample_freq,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,mean_train_score,std_train_score
5.663455992937088,2.3757300862116066,0.4993756115436554,0.07000056998368158,0.7021745567535445,0.1,11,80,34,1.1851785567412823,1.2669574164277984,0.13222111328848907,8,"{'lgbmregressor__colsample_bytree': 0.7021745567535445, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 11, 'lgbmregressor__n_estimators': 80, 'lgbmregressor__num_leaves': 34, 'lgbmregressor__reg_alpha': 1.1851785567412823, 'lgbmregressor__reg_lambda': 1.2669574164277984, 'lgbmregressor__subsample': 0.13222111328848907, 'lgbmregressor__subsample_freq': 8}",-0.8894802309754584,-0.6984789024085526,-0.7781489990452807,-0.6450999928047882,-0.8392235064082393,-0.7156254694371594,-0.7168222164966759,-0.5803683697483134,-0.7329059609155585,0.09393214595937935,5,-0.40831833368432774,-0.43066370770942675,-0.4533112573884878,-0.4691708601655711,-0.47851948157937146,-0.49995326751496527,-0.501208801984855,-0.5109709582445198,-0.46901458353394065,0.03399594393192634
4.883834630250931,2.4316118823367763,0.42185476422309875,0.03763766656712122,0.2797287863232327,0.1,11,90,17,0.6013125219353819,1.1940109048992176,0.5745053388977075,4,"{'lgbmregressor__colsample_bytree': 0.2797287863232327, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 11, 'lgbmregressor__n_estimators': 90, 'lgbmregressor__num_leaves': 17, 'lgbmregressor__reg_alpha': 0.6013125219353819, 'lgbmregressor__reg_lambda': 1.1940109048992176, 'lgbmregressor__subsample': 0.5745053388977075, 'lgbmregressor__subsample_freq': 4}",-0.9238986968377362,-0.7420839364379497,-0.8367506937134593,-0.7230326725327928,-0.9024320186334929,-0.8164960740135797,-0.8141434112530453,-0.6374200437692352,-0.7995321933989115,0.08900470976822886,30,-0.4632626926166152,-0.5448478085395773,-0.5715046986825971,-0.5960041281877817,-0.6049404896264027,-0.6272911056510242,-0.6452255043799378,-0.6471171988865987,-0.5875242033213168,0.0573979857907215
5.650055080652237,2.8129557136221783,0.404992014169693,0.02652586057897299,0.7351275234515434,0.1,18,73,27,1.04929932393142,1.1250986362283517,0.972927224410367,5,"{'lgbmregressor__colsample_bytree': 0.7351275234515434, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 18, 'lgbmregressor__n_estimators': 73, 'lgbmregressor__num_leaves': 27, 'lgbmregressor__reg_alpha': 1.04929932393142, 'lgbmregressor__reg_lambda': 1.1250986362283517, 'lgbmregressor__subsample': 0.972927224410367, 'lgbmregressor__subsample_freq': 5}",-0.8770407673480393,-0.7037961923449,-0.7753227937798216,-0.7054928969194897,-0.8546732700106078,-0.7548786507575735,-0.7397834138358346,-0.5667654163897583,-0.7472191751732531,0.09048065855301804,17,-0.41768751876114796,-0.4515355642025269,-0.47748575215143535,-0.49245754478392145,-0.5064660581056506,-0.5243451997275043,-0.52693281581222,-0.531925570108624,-0.4911045029566288,0.03780543016896061
5.999683380126953,2.8565510269127197,0.5159119069576263,0.05517569259952439,0.5543337362353468,0.1,5,97,32,0.6351552962940852,0.59486454953836,0.483490786740999,4,"{'lgbmregressor__colsample_bytree': 0.5543337362353468, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 5, 'lgbmregressor__n_estimators': 97, 'lgbmregressor__num_leaves': 32, 'lgbmregressor__reg_alpha': 0.6351552962940852, 'lgbmregressor__reg_lambda': 0.59486454953836, 'lgbmregressor__subsample': 0.483490786740999, 'lgbmregressor__subsample_freq': 4}",-0.8887198221322442,-0.6896966631357587,-0.7674437656231073,-0.6616332584765505,-0.8270356811795923,-0.7227257362146744,-0.7240029873248226,-0.5756762694732239,-0.7321167729449967,0.0909513319785532,3,-0.3825413888201538,-0.4204875037337205,-0.4447826676618248,-0.4629399745630339,-0.4694302112233359,-0.48844732911605593,-0.49600141640637535,-0.5036955966275695,-0.4585407610190087,0.0385484046350403
6.384491562843323,3.030829964279587,0.5002678334712982,0.028972543730042887,0.4051336303931762,0.1,6,82,38,0.44585763248025717,0.9861606477035372,0.8691695374144537,5,"{'lgbmregressor__colsample_bytree': 0.4051336303931762, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 6, 'lgbmregressor__n_estimators': 82, 'lgbmregressor__num_leaves': 38, 'lgbmregressor__reg_alpha': 0.44585763248025717, 'lgbmregressor__reg_lambda': 0.9861606477035372, 'lgbmregressor__subsample': 0.8691695374144537, 'lgbmregressor__subsample_freq': 5}",-0.9341930325047184,-0.7112921020377537,-0.7961406402508843,-0.6572275014366323,-0.8584615167506087,-0.7671924635477223,-0.7371706864810256,-0.6295090959285886,-0.7613983798672417,0.09477856819951734,20,-0.3966654848737006,-0.4446248801907378,-0.4686947219940655,-0.4882065022483157,-0.4964187940380488,-0.5181559543583933,-0.5252294011029719,-0.5346166578558373,-0.48407654958275886,0.043319138583499374
3.522112250328064,1.8058238118859948,0.31522423028945923,0.0544718201480966,0.15069592573434087,0.1,6,52,14,1.0469407098547001,0.4271173682964284,0.358575672948929,1,"{'lgbmregressor__colsample_bytree': 0.15069592573434087, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 6, 'lgbmregressor__n_estimators': 52, 'lgbmregressor__num_leaves': 14, 'lgbmregressor__reg_alpha': 1.0469407098547001, 'lgbmregressor__reg_lambda': 0.4271173682964284, 'lgbmregressor__subsample': 0.358575672948929, 'lgbmregressor__subsample_freq': 1}",-1.1202414868044759,-0.938640006863023,-1.2625598789302124,-1.2139506522172383,-1.2206429612665115,-1.1948783558248308,-1.0331998821089075,-0.8519093243365643,-1.1045028185439705,0.13931210157485469,48,-0.7585025431958066,-0.8067446639030752,-1.015122333905247,-1.056170376703934,-1.074010900808949,-1.0906040528989343,-1.0964680207593749,-1.090650359344112,-0.998534156439929,0.1275958109199731
4.26525741815567,2.0333875955993936,0.3398858904838562,0.03281988904014104,0.6195478008203501,0.1,10,58,18,0.6585382913878381,0.3046199253798095,0.7176883746344944,9,"{'lgbmregressor__colsample_bytree': 0.6195478008203501, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 10, 'lgbmregressor__n_estimators': 58, 'lgbmregressor__num_leaves': 18, 'lgbmregressor__reg_alpha': 0.6585382913878381, 'lgbmregressor__reg_lambda': 0.3046199253798095, 'lgbmregressor__subsample': 0.7176883746344944, 'lgbmregressor__subsample_freq': 9}",-0.884435877878088,-0.7139731690368563,-0.8080568882509798,-0.668199024338821,-0.8682984026986613,-0.8849501602665323,-0.7770397469592981,-0.6399304884243915,-0.7806104697317036,0.09150781112572826,27,-0.4812284822416062,-0.5196597798853532,-0.5573865045940763,-0.5735206107507489,-0.5811529096247657,-0.6100535484323475,-0.6146723024523053,-0.6184882827348048,-0.569520302589501,0.04563383684280991
7.794133633375168,3.777813777949816,0.5412619709968567,0.029763376185409855,0.8488407047052048,0.1,5,87,38,1.1285696933280547,0.6543191832715376,0.9984613416886724,2,"{'lgbmregressor__colsample_bytree': 0.8488407047052048, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 5, 'lgbmregressor__n_estimators': 87, 'lgbmregressor__num_leaves': 38, 'lgbmregressor__reg_alpha': 1.1285696933280547, 'lgbmregressor__reg_lambda': 0.6543191832715376, 'lgbmregressor__subsample': 0.9984613416886724, 'lgbmregressor__subsample_freq': 2}",-0.8893350364404156,-0.6941200001120953,-0.7694396151666768,-0.6907897206061535,-0.8174569976390235,-0.6779422660970579,-0.7019447495907695,-0.5648910950827175,-0.7257399350918636,0.09221547722152038,2,-0.3635284695283081,-0.4042380432501071,-0.42805630608980155,-0.4425788066674141,-0.45321568374144405,-0.4693236029915632,-0.47118916849001086,-0.47904042032222294,-0.438896312635109,0.03673863127572932
3.666316330432892,1.801169618980749,0.3963233530521393,0.03920077731241019,0.14587722313101825,0.1,8,69,14,0.3701657164240791,0.959530431402768,0.036363834122626226,4,"{'lgbmregressor__colsample_bytree': 0.14587722313101825, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 8, 'lgbmregressor__n_estimators': 69, 'lgbmregressor__num_leaves': 14, 'lgbmregressor__reg_alpha': 0.3701657164240791, 'lgbmregressor__reg_lambda': 0.959530431402768, 'lgbmregressor__subsample': 0.036363834122626226, 'lgbmregressor__subsample_freq': 4}",-1.0869557844345017,-0.9091982657313425,-0.9710838089902355,-0.8875532755024901,-0.9679924343699813,-0.9991205602457653,-0.9150802932226337,-0.6901907224987052,-0.9283968931244568,0.1075226945396723,45,-0.7231661014906108,-0.7720288605215478,-0.7526910158184492,-0.7775420960402184,-0.7849170264609234,-0.8019305317769473,-0.8255547504525607,-0.8267744791775901,-0.783075607717356,0.033049188066771616
3.9363043010234833,1.8352558182983625,0.4877830445766449,0.02944742844123547,0.8025703896297336,0.1,17,72,37,1.0045285303377278,0.5350433302558604,0.8389597491864837,1,"{'lgbmregressor__colsample_bytree': 0.8025703896297336, 'lgbmregressor__learning_rate': 0.1, 'lgbmregressor__min_child_samples': 17, 'lgbmregressor__n_estimators': 72, 'lgbmregressor__num_leaves': 37, 'lgbmregressor__reg_alpha': 1.0045285303377278, 'lgbmregressor__reg_lambda': 0.5350433302558604, 'lgbmregressor__subsample': 0.8389597491864837, 'lgbmregressor__subsample_freq': 1}",-0.8891285496663978,-0.6935678666842195,-0.7633720275427659,-0.6717860243616698,-0.8317962543248271,-0.7232357537084302,-0.7280770197283468,-0.5576900961547736,-0.7323316990214288,0.09434702798374679,4,-0.3881879055214897,-0.42494632303418306,-0.44773719544736673,-0.46319443881600825,-0.4704825201729232,-0.48973250073725516,-0.4927080483249377,-0.5043649862083726,-0.46016923978281704,0.03636286243543869
