mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbregressor__colsample_bylevel,param_xgbregressor__colsample_bynode,param_xgbregressor__colsample_bytree,param_xgbregressor__gamma,param_xgbregressor__learning_rate,param_xgbregressor__max_depth,param_xgbregressor__n_estimators,param_xgbregressor__reg_alpha,param_xgbregressor__reg_lambda,param_xgbregressor__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,mean_train_score,std_train_score
5.262329518795013,2.4364934728382743,0.5183210670948029,0.04657022941393199,0.8848575689156624,0.5414865271521482,0.3248236335842393,3.8023952447445364,0.06241619175117351,14,113,1.0153741473369036,0.6377300393904337,0.4357677834007535,"{'xgbregressor__colsample_bylevel': 0.8848575689156624, 'xgbregressor__colsample_bynode': 0.5414865271521482, 'xgbregressor__colsample_bytree': 0.3248236335842393, 'xgbregressor__gamma': 3.8023952447445364, 'xgbregressor__learning_rate': 0.06241619175117351, 'xgbregressor__max_depth': 14, 'xgbregressor__n_estimators': 113, 'xgbregressor__reg_alpha': 1.0153741473369036, 'xgbregressor__reg_lambda': 0.6377300393904337, 'xgbregressor__subsample': 0.4357677834007535}",-1.0067511584408522,-0.8104124665091438,-0.7312261614160855,-0.5868663174280828,-0.8484478991741401,-0.6014102694791553,-0.6706665716067987,-0.5333585781829298,-0.7236424277796485,0.14831398338654697,25,-0.4822060130604401,-0.5051732923795148,-0.5161075880973764,-0.5171349247896717,-0.5187839845437424,-0.5355875029066568,-0.5441613761034984,-0.5354574592645334,-0.5193265176431792,0.018490205815296555
4.317408263683319,2.2396773628581297,0.45001065731048584,0.0696150362358346,0.393756659374927,0.5836461489925454,0.5663128231374107,4.461117294809838,0.05187501551804071,12,112,0.6422606206755304,0.6187593358739703,0.5060570928025906,"{'xgbregressor__colsample_bylevel': 0.393756659374927, 'xgbregressor__colsample_bynode': 0.5836461489925454, 'xgbregressor__colsample_bytree': 0.5663128231374107, 'xgbregressor__gamma': 4.461117294809838, 'xgbregressor__learning_rate': 0.05187501551804071, 'xgbregressor__max_depth': 12, 'xgbregressor__n_estimators': 112, 'xgbregressor__reg_alpha': 0.6422606206755304, 'xgbregressor__reg_lambda': 0.6187593358739703, 'xgbregressor__subsample': 0.5060570928025906}",-0.9324705842841334,-0.8618731650846513,-0.7524875102953026,-0.5873123089649206,-0.829571111465106,-0.6126250691541143,-0.6844849233328838,-0.5555729876570868,-0.7270497075297748,0.13008092967701299,29,-0.5002297756381933,-0.5300085441010479,-0.5538256925330212,-0.5647435490035593,-0.5576329515929542,-0.5869668022668751,-0.5843689912870784,-0.5826905158310062,-0.557558352781717,0.028121201822703883
3.881054550409317,1.9217310335796958,0.37039342522621155,0.051415904289944594,0.41209995880607564,0.4236048668522782,0.7730600063102244,4.15152172313615,0.04579393562415944,10,99,0.7014857585960494,0.9263603491132286,0.6423178016322032,"{'xgbregressor__colsample_bylevel': 0.41209995880607564, 'xgbregressor__colsample_bynode': 0.4236048668522782, 'xgbregressor__colsample_bytree': 0.7730600063102244, 'xgbregressor__gamma': 4.15152172313615, 'xgbregressor__learning_rate': 0.04579393562415944, 'xgbregressor__max_depth': 10, 'xgbregressor__n_estimators': 99, 'xgbregressor__reg_alpha': 0.7014857585960494, 'xgbregressor__reg_lambda': 0.9263603491132286, 'xgbregressor__subsample': 0.6423178016322032}",-0.9843685878227788,-0.8731823367432666,-0.8229095938036529,-0.667314367829544,-0.8609402872756989,-0.6877100890855145,-0.7248408018701977,-0.5928138889203767,-0.7767599941688788,0.12147772763231579,39,-0.5810250729655985,-0.617616848416226,-0.6475673975914348,-0.6600243071211263,-0.6568485980740149,-0.6797540816252634,-0.6829222574834165,-0.6744317062367249,-0.6500237836892256,0.03264506242280134
5.104127436876297,3.060897341019674,0.5292257368564606,0.09368888415788153,0.7656352525723704,0.30266886992386316,0.6218712160877525,3.0058783543852785,0.11325623661143397,13,116,0.46140217464638367,0.200424985553176,0.46523591251438356,"{'xgbregressor__colsample_bylevel': 0.7656352525723704, 'xgbregressor__colsample_bynode': 0.30266886992386316, 'xgbregressor__colsample_bytree': 0.6218712160877525, 'xgbregressor__gamma': 3.0058783543852785, 'xgbregressor__learning_rate': 0.11325623661143397, 'xgbregressor__max_depth': 13, 'xgbregressor__n_estimators': 116, 'xgbregressor__reg_alpha': 0.46140217464638367, 'xgbregressor__reg_lambda': 0.200424985553176, 'xgbregressor__subsample': 0.46523591251438356}",-0.9178195196714471,-0.8181418814122132,-0.659938258994978,-0.5242265152436775,-0.7958211867414655,-0.5441854522173767,-0.6752322149196779,-0.5321822497358796,-0.6834434098670894,0.13872060793432983,3,-0.42566178987333897,-0.4280723962837586,-0.4319166535523029,-0.4348339890312893,-0.4332496041686972,-0.4479077079499777,-0.44519573457562944,-0.45135582498823806,-0.437274212552904,0.00897559837393616
4.926848590373993,2.4643537751583335,0.5432709455490112,0.06944236577393162,0.7094268842409819,0.6416993847900125,0.6015327050377859,3.1005239580201005,0.10915945327234924,14,82,0.7730561978039906,0.44948795923534607,0.6362662549069737,"{'xgbregressor__colsample_bylevel': 0.7094268842409819, 'xgbregressor__colsample_bynode': 0.6416993847900125, 'xgbregressor__colsample_bytree': 0.6015327050377859, 'xgbregressor__gamma': 3.1005239580201005, 'xgbregressor__learning_rate': 0.10915945327234924, 'xgbregressor__max_depth': 14, 'xgbregressor__n_estimators': 82, 'xgbregressor__reg_alpha': 0.7730561978039906, 'xgbregressor__reg_lambda': 0.44948795923534607, 'xgbregressor__subsample': 0.6362662549069737}",-0.9064295533859152,-0.8167386573658953,-0.6712389436944662,-0.5066395620381507,-0.7844018302156897,-0.5530560762099604,-0.6804153942445343,-0.5277295563439371,-0.6808311966873186,0.1370646909411808,2,-0.39644275346700214,-0.41298279973166435,-0.4247163038971081,-0.43225572827823416,-0.4319204534356166,-0.4478123784125759,-0.45087171751645844,-0.4505032318133464,-0.43093817081900077,0.018092188962114324
4.7837918400764465,2.4407800373253283,0.5135164856910706,0.050121084469647435,0.41609624040951104,0.3520555587437692,0.32380563752775493,4.481045104167169,0.08182967405427045,12,118,1.0219343274416062,0.3302886509113881,0.5655626017478157,"{'xgbregressor__colsample_bylevel': 0.41609624040951104, 'xgbregressor__colsample_bynode': 0.3520555587437692, 'xgbregressor__colsample_bytree': 0.32380563752775493, 'xgbregressor__gamma': 4.481045104167169, 'xgbregressor__learning_rate': 0.08182967405427045, 'xgbregressor__max_depth': 12, 'xgbregressor__n_estimators': 118, 'xgbregressor__reg_alpha': 1.0219343274416062, 'xgbregressor__reg_lambda': 0.3302886509113881, 'xgbregressor__subsample': 0.5655626017478157}",-0.9990149135833677,-0.8511973067142229,-0.739267789413105,-0.5957333515410556,-0.8446305398896874,-0.6359529924448187,-0.7090661848471758,-0.5811978928085235,-0.7445076214052446,0.13603894621132864,34,-0.5491720285556678,-0.5718374700843768,-0.5679495339139572,-0.5645442760540736,-0.5597737172401019,-0.5839252249381585,-0.5818885946817393,-0.5855978643095278,-0.5705860887222003,0.011997514477004997
4.6103527545928955,2.4220860308731043,0.46983593702316284,0.07983751090844168,0.6816295217229469,0.37030055139110335,0.47795133631401604,3.46060695020266,0.0984677143363964,11,109,0.680279994484927,0.824479706341245,0.500394969364864,"{'xgbregressor__colsample_bylevel': 0.6816295217229469, 'xgbregressor__colsample_bynode': 0.37030055139110335, 'xgbregressor__colsample_bytree': 0.47795133631401604, 'xgbregressor__gamma': 3.46060695020266, 'xgbregressor__learning_rate': 0.0984677143363964, 'xgbregressor__max_depth': 11, 'xgbregressor__n_estimators': 109, 'xgbregressor__reg_alpha': 0.680279994484927, 'xgbregressor__reg_lambda': 0.824479706341245, 'xgbregressor__subsample': 0.500394969364864}",-0.919218377674409,-0.8199995829008121,-0.6727135115986079,-0.5448025319258888,-0.8219937113019234,-0.5761896730569065,-0.6968337896741883,-0.5544581431231669,-0.7007761651569879,0.13166553447068635,11,-0.45508977540476636,-0.46897589407932944,-0.4910571015941635,-0.4958463020530731,-0.49661432760486574,-0.5146011753659709,-0.5103362762262644,-0.5157601123364343,-0.49353512058310856,0.020378210114055734
5.134692549705505,3.020308453688488,0.5007263123989105,0.1289661895013808,0.8248528967220734,0.500798619560644,0.31952045522104117,4.738935894663928,0.0596599619729221,12,92,0.9560608938919024,0.9310515257796212,0.40085433407111853,"{'xgbregressor__colsample_bylevel': 0.8248528967220734, 'xgbregressor__colsample_bynode': 0.500798619560644, 'xgbregressor__colsample_bytree': 0.31952045522104117, 'xgbregressor__gamma': 4.738935894663928, 'xgbregressor__learning_rate': 0.0596599619729221, 'xgbregressor__max_depth': 12, 'xgbregressor__n_estimators': 92, 'xgbregressor__reg_alpha': 0.9560608938919024, 'xgbregressor__reg_lambda': 0.9310515257796212, 'xgbregressor__subsample': 0.40085433407111853}",-1.020525920111832,-0.8650338225796673,-0.7763389516700766,-0.6783870823933467,-0.8601952336207422,-0.6368722944971177,-0.6865776243697284,-0.5773270827555959,-0.7626572514997634,0.1368104333347746,38,-0.5712090558940465,-0.5945426383265066,-0.6095722547651282,-0.6234449206296648,-0.6096704248541243,-0.632560630970615,-0.6287564652041152,-0.6463974899181975,-0.6145192350702998,0.02221176854497082
4.597850054502487,1.9122067036090835,0.44364625215530396,0.08576823670772422,0.86749771973589,0.406840518879862,0.28490498997094466,5.175460091212411,0.08132478236780746,10,91,0.5795012363442518,0.8435926366685873,0.4389780252306653,"{'xgbregressor__colsample_bylevel': 0.86749771973589, 'xgbregressor__colsample_bynode': 0.406840518879862, 'xgbregressor__colsample_bytree': 0.28490498997094466, 'xgbregressor__gamma': 5.175460091212411, 'xgbregressor__learning_rate': 0.08132478236780746, 'xgbregressor__max_depth': 10, 'xgbregressor__n_estimators': 91, 'xgbregressor__reg_alpha': 0.5795012363442518, 'xgbregressor__reg_lambda': 0.8435926366685873, 'xgbregressor__subsample': 0.4389780252306653}",-1.0038218019833476,-0.8614118117317434,-0.8195469422143377,-0.6412587579927763,-0.8410211592996352,-0.6436987082466181,-0.703721316961582,-0.5747700755758637,-0.761156321750738,0.13459935210939877,36,-0.5583704498159108,-0.5933026643504014,-0.6165590895858598,-0.6118940105094188,-0.6025057896993035,-0.6308872591089772,-0.6311156122272257,-0.6326664783470879,-0.6096626692055231,0.0235642450733066
5.008521318435669,2.527247159635586,0.5560684204101562,0.07825768517507002,0.5487633568848682,0.49755580295198426,0.6204960203378629,3.674328183367577,0.061090249837343194,13,97,0.7029520084064627,0.861281664998429,0.6741244327048359,"{'xgbregressor__colsample_bylevel': 0.5487633568848682, 'xgbregressor__colsample_bynode': 0.49755580295198426, 'xgbregressor__colsample_bytree': 0.6204960203378629, 'xgbregressor__gamma': 3.674328183367577, 'xgbregressor__learning_rate': 0.061090249837343194, 'xgbregressor__max_depth': 13, 'xgbregressor__n_estimators': 97, 'xgbregressor__reg_alpha': 0.7029520084064627, 'xgbregressor__reg_lambda': 0.861281664998429, 'xgbregressor__subsample': 0.6741244327048359}",-0.9273004387453263,-0.8462815753714906,-0.7465704733925871,-0.5709245197740417,-0.8133559878806661,-0.6000964548691011,-0.6758110778727864,-0.5295777223851657,-0.7137397812863957,0.13362352880172235,21,-0.46109069796472163,-0.48603608601066295,-0.5099929802775593,-0.5187335676468948,-0.5195728565120684,-0.5415067725997751,-0.5433006753639088,-0.5367001231453605,-0.5146167199401189,0.026875405311981654
