mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpregressor__activation,param_mlpregressor__alpha,param_mlpregressor__hidden_layer_sizes,param_mlpregressor__learning_rate,param_mlpregressor__learning_rate_init,param_mlpregressor__max_iter,param_mlpregressor__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,mean_train_score,std_train_score
244.96120768785477,121.99815959308006,0.3650569021701813,0.1240206766979005,logistic,0.024902265648615154,"(50, 50)",constant,0.004708917328022695,451,adam,"{'mlpregressor__activation': 'logistic', 'mlpregressor__alpha': 0.024902265648615154, 'mlpregressor__hidden_layer_sizes': (50, 50), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.004708917328022695, 'mlpregressor__max_iter': 451, 'mlpregressor__solver': 'adam'}",-1.0900904411924894,-0.8733328142385576,-1.2539669953275943,-1.2664313519963684,-2.0531654777609734,-1.208677727602647,-0.8725103126125987,-0.6781749507353497,-1.1620437589333221,0.3908499113119751,7,-0.43783155409816565,-0.41156843141046523,-0.4195362752961694,-0.4345790534988406,-0.44808671297467245,-0.46033236936481703,-0.4623770142637737,-0.46621116377627775,-0.4425653218353977,0.018957570966008305
81.5707730948925,38.52418953986875,0.270490437746048,0.043068023618084414,logistic,0.03424609321303553,"(50,)",adaptive,0.0058759938007552,316,adam,"{'mlpregressor__activation': 'logistic', 'mlpregressor__alpha': 0.03424609321303553, 'mlpregressor__hidden_layer_sizes': (50,), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.0058759938007552, 'mlpregressor__max_iter': 316, 'mlpregressor__solver': 'adam'}",-0.8290170754795491,-0.8244717721176361,-0.9648515991111698,-1.1512544262046462,-1.1802774096822684,-0.7925021908073265,-0.8484176569971329,-0.5332772181420372,-0.8905086685677208,0.1951327960002829,3,-0.3886116523793886,-0.42309583387129956,-0.45293527068604306,-0.46372045363094294,-0.4810349964349989,-0.488047507774618,-0.49091474590050305,-0.49029331005596616,-0.45983172134172,0.034684793503652354
500.39104676246643,212.73390121336425,0.4366220533847809,0.1370504848270656,tanh,0.02202229909861314,"(100,)",adaptive,0.0036447413960485476,323,sgd,"{'mlpregressor__activation': 'tanh', 'mlpregressor__alpha': 0.02202229909861314, 'mlpregressor__hidden_layer_sizes': (100,), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.0036447413960485476, 'mlpregressor__max_iter': 323, 'mlpregressor__solver': 'sgd'}",-0.7217688767474177,-0.9769101736182778,-1.1799999220384119,-1.418525649086029,-2.0641743152297822,-1.4731141045738085,-1.6537104608686384,-0.82524216297114,-1.2891807081416882,0.42288992814448295,10,-0.3482646397133202,-0.37199130809280523,-0.396431278758112,-0.39369374868100104,-0.40682772876338846,-0.4130907115939031,-0.41609795581605774,-0.4167781561497668,-0.39539694094604433,0.022645830183100568
448.7774826288223,189.90200554119815,0.37143179774284363,0.09808690535922963,tanh,0.03888854460162479,"(50, 50)",adaptive,0.007865099187889345,254,sgd,"{'mlpregressor__activation': 'tanh', 'mlpregressor__alpha': 0.03888854460162479, 'mlpregressor__hidden_layer_sizes': (50, 50), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.007865099187889345, 'mlpregressor__max_iter': 254, 'mlpregressor__solver': 'sgd'}",-0.7093510838904263,-0.821831361252176,-1.436625323594251,-2.251628740579217,-1.686286768023503,-1.3660390063558185,-0.9187477965006415,-0.48613191965599684,-1.2095802499815038,0.5474580338900621,9,-0.32169899424034826,-0.3484242531952435,-0.36223083949078894,-0.36778238504918204,-0.3771499996897581,-0.38198783732328795,-0.38335725850246627,-0.3913325445493701,-0.3667455140050557,0.021234902863093874
376.8842906653881,252.07585442888643,0.40661296248435974,0.1337881247340633,logistic,0.035694677061985446,"(50, 50)",constant,0.002052338498523803,343,adam,"{'mlpregressor__activation': 'logistic', 'mlpregressor__alpha': 0.035694677061985446, 'mlpregressor__hidden_layer_sizes': (50, 50), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.002052338498523803, 'mlpregressor__max_iter': 343, 'mlpregressor__solver': 'adam'}",-1.0377979596301743,-0.9438270550205112,-1.101958146731414,-1.1487735140517015,-1.4706772747433539,-0.7176444086696933,-0.9559075930397629,-0.500160552220256,-0.9845933130133584,0.27116866763613634,5,-0.3782815879461122,-0.41901018684732816,-0.436013638063964,-0.4448356724908319,-0.4602116921296421,-0.45077652567074994,-0.46199573826478685,-0.47034972506530015,-0.4401843458098394,0.027879880521552776
349.2181327342987,117.26862496179855,0.3867861032485962,0.06096593752375532,logistic,0.028026954922805068,"(100,)",constant,0.007159593420485444,322,sgd,"{'mlpregressor__activation': 'logistic', 'mlpregressor__alpha': 0.028026954922805068, 'mlpregressor__hidden_layer_sizes': (100,), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.007159593420485444, 'mlpregressor__max_iter': 322, 'mlpregressor__solver': 'sgd'}",-0.7420950510537062,-0.8553665111434064,-1.1670177431611342,-1.1709502547934876,-1.501318214279887,-0.9404676675579563,-0.7384534331959637,-0.5089054659662461,-0.9530717926439736,0.2939768635260241,4,-0.4049987621279053,-0.43476624155854965,-0.46107469898341114,-0.469941911353955,-0.4666361326484249,-0.48462720765427364,-0.48610698187667667,-0.48795605826496485,-0.46201349930852015,0.027025671096878437
160.8019292652607,93.32850178928184,0.3615688979625702,0.08897798691662231,tanh,0.027623973030162362,"(50, 50)",adaptive,0.009731296375414422,471,adam,"{'mlpregressor__activation': 'tanh', 'mlpregressor__alpha': 0.027623973030162362, 'mlpregressor__hidden_layer_sizes': (50, 50), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.009731296375414422, 'mlpregressor__max_iter': 471, 'mlpregressor__solver': 'adam'}",-0.7368962886900723,-0.7680103942614823,-0.9699744419336436,-1.0427875740730355,-0.8768587905640397,-0.7758629055840456,-0.804222543456237,-0.6364519291536668,-0.8263831084645279,0.12274447918232213,1,-0.39364143031637444,-0.3926280941943007,-0.40160786394469083,-0.4499567228651635,-0.4220193671980876,-0.4387324350009022,-0.43309386631377256,-0.4536258038755749,-0.42316319796360835,0.02306715942663221
131.8428679704666,49.99519722378948,0.2884555160999298,0.03996105254896677,tanh,0.029550058807212405,"(50,)",constant,0.0015728306945088546,391,adam,"{'mlpregressor__activation': 'tanh', 'mlpregressor__alpha': 0.029550058807212405, 'mlpregressor__hidden_layer_sizes': (50,), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.0015728306945088546, 'mlpregressor__max_iter': 391, 'mlpregressor__solver': 'adam'}",-0.6834815234109887,-0.9484900538840834,-1.1964190815751305,-1.1951956595277942,-1.93552530867498,-1.2035305488959638,-1.7435976605442098,-0.5491158873098753,-1.1819194654778782,0.4454811636964629,8,-0.3373083134647821,-0.3737122048650281,-0.40127210127291474,-0.4189728342368648,-0.42060490931108957,-0.427935406035704,-0.4363930356560451,-0.4472789535536831,-0.40793471979951396,0.03399247320995002
177.7520885169506,122.40406947068851,0.2917131781578064,0.049438305634869284,logistic,0.03775001807882337,"(100,)",adaptive,0.007336483358763613,470,adam,"{'mlpregressor__activation': 'logistic', 'mlpregressor__alpha': 0.03775001807882337, 'mlpregressor__hidden_layer_sizes': (100,), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.007336483358763613, 'mlpregressor__max_iter': 470, 'mlpregressor__solver': 'adam'}",-0.7864636472766484,-0.8474479913182572,-0.9694580298850355,-1.1277273280300697,-1.2291762758275797,-0.7041910257614273,-0.8531684705934818,-0.5156911352415414,-0.8791654879917552,0.2137312641984745,2,-0.39739874579037743,-0.4366330411249621,-0.4513102728852725,-0.4680194372454958,-0.4816236826663623,-0.4931471711608571,-0.4935339063279956,-0.5039948930581849,-0.46570764378243845,0.03348605874690487
200.50291138887405,103.76273883855987,0.20557716488838196,0.046257917766119726,tanh,0.024283478765692722,"(100,)",constant,0.003541755349439182,275,adam,"{'mlpregressor__activation': 'tanh', 'mlpregressor__alpha': 0.024283478765692722, 'mlpregressor__hidden_layer_sizes': (100,), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.003541755349439182, 'mlpregressor__max_iter': 275, 'mlpregressor__solver': 'adam'}",-0.716415677960083,-0.8844690827107207,-1.1518035401039557,-2.1265727755266095,-1.347838481392509,-0.9650376203451032,-0.9816906610087792,-0.5763109747127462,-1.0937673517200632,0.44968058984758136,6,-0.35075924616844684,-0.3873646747615131,-0.40692250538576963,-0.41257984731357444,-0.42909996211362456,-0.43495875693103037,-0.47020371459043137,-0.4601081572766286,-0.41899960806762737,0.0362509838864877
