mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpregressor__activation,param_mlpregressor__alpha,param_mlpregressor__hidden_layer_sizes,param_mlpregressor__learning_rate,param_mlpregressor__learning_rate_init,param_mlpregressor__max_iter,param_mlpregressor__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,mean_train_score,std_train_score
53.37473702430725,28.691513681213692,0.1943684220314026,0.012975514557987245,relu,0.2176897413819473,"(20, 20)",adaptive,0.003752512319653324,229,adam,"{'mlpregressor__activation': 'relu', 'mlpregressor__alpha': 0.2176897413819473, 'mlpregressor__hidden_layer_sizes': (20, 20), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.003752512319653324, 'mlpregressor__max_iter': 229, 'mlpregressor__solver': 'adam'}",-0.7781094480303395,-0.8516200249419232,-1.3156873710397834,-1.591350393742159,-0.8207509494243882,-0.6441574821996525,-0.7072300762000256,-0.5011720673908183,-0.9012597266211362,0.34203551716322755,11,-0.3737337699448652,-0.41887865704926797,-0.4599191134127775,-0.4622186045521831,-0.4606000668709155,-0.47230338180095754,-0.48474175875552344,-0.48695978268427487,-0.4524193918838456,0.03565239977932768
54.73079442977905,28.84107240377986,0.1908765733242035,0.02574002750770938,relu,0.15773215835986168,"(20, 20)",adaptive,0.010876404269329756,453,adam,"{'mlpregressor__activation': 'relu', 'mlpregressor__alpha': 0.15773215835986168, 'mlpregressor__hidden_layer_sizes': (20, 20), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.010876404269329756, 'mlpregressor__max_iter': 453, 'mlpregressor__solver': 'adam'}",-0.8371067635137391,-0.7473378394409574,-1.0977878575207791,-1.6286960590606214,-1.0250130980240908,-0.7298742956824156,-0.7235466146136844,-0.5496041871355933,-0.9173708393739852,0.31493042126104875,12,-0.40447207333825136,-0.4495190888755066,-0.517651059361977,-0.48655333227272346,-0.5045048270582744,-0.5090792724023298,-0.5251898411062673,-0.4985040101406434,-0.4869341880694966,0.03798033888308518
75.87483304738998,44.56084766404366,0.20388740301132202,0.010516406825631085,relu,0.19592607715394272,"(20, 20)",constant,0.003172401938782612,282,adam,"{'mlpregressor__activation': 'relu', 'mlpregressor__alpha': 0.19592607715394272, 'mlpregressor__hidden_layer_sizes': (20, 20), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.003172401938782612, 'mlpregressor__max_iter': 282, 'mlpregressor__solver': 'adam'}",-0.7486615530572758,-0.8167366995177839,-1.0273254151588285,-1.771017161475036,-0.8811006213561553,-1.5910081846251158,-0.7049566206777125,-0.5230745240820547,-1.0079850974937452,0.41373251343096124,15,-0.3828938648862286,-0.4102178625706144,-0.4251788242596987,-0.43992877546469966,-0.48123809320859484,-0.4676478248240036,-0.4709826366767419,-0.49279112349505455,-0.44635987567320456,0.035804998946407846
106.28338253498077,50.58020107144497,0.20199689269065857,0.007982404832110386,relu,0.321969962256078,"(5, 5)",adaptive,0.0025524554880982236,373,sgd,"{'mlpregressor__activation': 'relu', 'mlpregressor__alpha': 0.321969962256078, 'mlpregressor__hidden_layer_sizes': (5, 5), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.0025524554880982236, 'mlpregressor__max_iter': 373, 'mlpregressor__solver': 'sgd'}",-0.7060116883202698,-0.7580990749422303,-0.8170383777725697,-0.6257032474320186,-0.8172480725201204,-0.7233804143270106,-0.752681953207567,-0.7092720584868653,-0.7386793608760814,0.05896609418053592,1,-0.4365492600530905,-0.5157700686361688,-0.5401297966741706,-0.5751076405205254,-0.5573810659909741,-0.5823067959126679,-0.5872648809792137,-0.6028538006215836,-0.5496704136735493,0.05006259693692152
59.57302898168564,29.490465106506853,0.21060419082641602,0.017926637885143145,relu,0.22859701129273002,"(20, 20)",constant,0.0028739075956806283,300,adam,"{'mlpregressor__activation': 'relu', 'mlpregressor__alpha': 0.22859701129273002, 'mlpregressor__hidden_layer_sizes': (20, 20), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.0028739075956806283, 'mlpregressor__max_iter': 300, 'mlpregressor__solver': 'adam'}",-0.6667286726666395,-0.832456685897909,-1.0315240457725672,-1.6917673098497248,-1.0462560874838087,-0.7470600081059152,-0.6350482292687996,-0.48436862905044203,-0.8919012085119757,0.35184820896018604,10,-0.38303118644608647,-0.42583824643429913,-0.42287312778706415,-0.45036111648822474,-0.45694798171016154,-0.4733435964818021,-0.47024078269025726,-0.4704831457247814,-0.4441398979703346,0.029479505695112988
110.9457778930664,112.10525739095971,0.2133888602256775,0.02191390094773786,logistic,0.2721373458691074,"(10, 10)",constant,0.005236220321715619,496,sgd,"{'mlpregressor__activation': 'logistic', 'mlpregressor__alpha': 0.2721373458691074, 'mlpregressor__hidden_layer_sizes': (10, 10), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.005236220321715619, 'mlpregressor__max_iter': 496, 'mlpregressor__solver': 'sgd'}",-0.8026270647545609,-0.7303972316794758,-0.8926063779120764,-0.6128275132439812,-1.0301474317542618,-0.79269003170723,-0.8764927346030147,-0.7631569104688232,-0.8126181620154279,0.11587547811504616,7,-0.4724331018828352,-0.5247991292465298,-0.5455865703165574,-0.5855237467384217,-0.5854706173747349,-0.5934811473763415,-0.5778206248627022,-0.6043869816571522,-0.5611877399319094,0.04155193156087967
187.5172944664955,158.85114633972051,0.19399809837341309,0.016790063051753488,tanh,0.11980386800224602,"(5, 5)",constant,0.009878354598258865,439,adam,"{'mlpregressor__activation': 'tanh', 'mlpregressor__alpha': 0.11980386800224602, 'mlpregressor__hidden_layer_sizes': (5, 5), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.009878354598258865, 'mlpregressor__max_iter': 439, 'mlpregressor__solver': 'adam'}",-0.8444812408810007,-0.7663482928866238,-1.0765366366147804,-1.8961024097215566,-1.133789761506887,-0.8136158751017901,-0.7847866284476732,-0.6487165994621943,-0.9955471805778132,0.3724636784989921,14,-0.4507661797435431,-0.49456275619471735,-0.525026595623789,-0.5855493395961545,-0.5722619587591482,-0.6045555104263042,-0.5913198563399249,-0.6075042378605997,-0.5539433043180226,0.05381639479432638
134.3350329697132,135.38605281757998,0.1861337125301361,0.027256852316494416,relu,0.3492812367734197,"(5, 5)",adaptive,0.009739180723870446,437,adam,"{'mlpregressor__activation': 'relu', 'mlpregressor__alpha': 0.3492812367734197, 'mlpregressor__hidden_layer_sizes': (5, 5), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.009739180723870446, 'mlpregressor__max_iter': 437, 'mlpregressor__solver': 'adam'}",-0.7715056308647933,-0.8136571900662265,-0.8296226763426707,-0.8709156671115026,-0.8303794398414723,-0.8944917034294066,-0.8107823654484583,-0.8038204433550162,-0.8281468895574433,0.03631365299130756,8,-0.47654687036028437,-0.5389047599974751,-0.5690203154070074,-0.6152562572408443,-0.5993402735955785,-0.6439219286620915,-0.602371504861397,-0.6577505482419561,-0.5878890572958293,0.05507122576683955
37.74908971786499,17.25202264590204,0.18631568551063538,0.009105789587220522,relu,0.15429301572207377,"(10, 10)",adaptive,0.00954564994191709,345,adam,"{'mlpregressor__activation': 'relu', 'mlpregressor__alpha': 0.15429301572207377, 'mlpregressor__hidden_layer_sizes': (10, 10), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.00954564994191709, 'mlpregressor__max_iter': 345, 'mlpregressor__solver': 'adam'}",-0.8048320096413388,-0.7718702527963872,-1.0114748631461505,-2.020518635437113,-1.0093859296385383,-0.7767372730185842,-0.6795886069688307,-0.6167314427998992,-0.9613923766808552,0.42120242814596115,13,-0.5024652532643048,-0.4792193980453145,-0.46846511325930773,-0.5165312063585054,-0.5144978122387407,-0.562444625208364,-0.5452111832997286,-0.5449503937656669,-0.5167231231799916,0.030908018251134376
157.50730088353157,60.939392010943756,0.20540377497673035,0.011866201740061729,logistic,0.1334512970822942,"(10, 10)",adaptive,0.0053523262647284615,409,sgd,"{'mlpregressor__activation': 'logistic', 'mlpregressor__alpha': 0.1334512970822942, 'mlpregressor__hidden_layer_sizes': (10, 10), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.0053523262647284615, 'mlpregressor__max_iter': 409, 'mlpregressor__solver': 'sgd'}",-0.7034564571807748,-0.8127482764771736,-0.9256198480176937,-0.6644742540582853,-1.0449862653112814,-0.7902720219877899,-0.663251497740738,-0.5555673796884392,-0.7700470000577719,0.14790776394761299,2,-0.444958020636405,-0.4918329275718868,-0.4974495183896548,-0.5404664502736011,-0.5350983537281202,-0.5519440816330378,-0.5381743236808401,-0.5604061519831202,-0.5200412284870832,0.036337681271217094
