mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpregressor__activation,param_mlpregressor__alpha,param_mlpregressor__hidden_layer_sizes,param_mlpregressor__learning_rate,param_mlpregressor__learning_rate_init,param_mlpregressor__max_iter,param_mlpregressor__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,mean_train_score,std_train_score
421.21483132243156,188.16883155157015,0.35352373123168945,0.11745160902987345,relu,0.008114068229676821,"(50, 50)",adaptive,0.006062989067723269,377,sgd,"{'mlpregressor__activation': 'relu', 'mlpregressor__alpha': 0.008114068229676821, 'mlpregressor__hidden_layer_sizes': (50, 50), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.006062989067723269, 'mlpregressor__max_iter': 377, 'mlpregressor__solver': 'sgd'}",-0.7236123141858011,-0.8586812122360901,-1.0633294448113628,-2.0932738535861755,-1.2612534817731917,-0.9845914787126349,-0.8771259651382816,-0.6890088493116184,-1.0688595749693945,0.4239679660889645,10,-0.3048712874511436,-0.3306181584427991,-0.34886080576057976,-0.35224815767015416,-0.35933890407116087,-0.3641285390620756,-0.3697202698347818,-0.37684246004343874,-0.35082857279201674,0.021821301636063488
116.84791061282158,51.42440694453355,0.2823198437690735,0.02012560852437281,relu,0.007504652822802842,"(50, 50)",adaptive,0.006475217912667981,370,adam,"{'mlpregressor__activation': 'relu', 'mlpregressor__alpha': 0.007504652822802842, 'mlpregressor__hidden_layer_sizes': (50, 50), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.006475217912667981, 'mlpregressor__max_iter': 370, 'mlpregressor__solver': 'adam'}",-0.8734664716363325,-0.8828616416907716,-1.0366134189638223,-2.065249738582058,-0.9005798523345889,-0.8092928310290007,-0.6735460248425588,-0.602692257558284,-0.980537779579677,0.42916760751983063,3,-0.3453784976117078,-0.35264938896328707,-0.3729112105110072,-0.3829878008083592,-0.38313260779195374,-0.416554081279601,-0.400124926100184,-0.4021268796872858,-0.38198317409417326,0.022953877534358836
269.8911463022232,197.75193991298363,0.4244159162044525,0.06723537353058132,tanh,0.014926733663965856,"(100, 50)",constant,0.007007417316883141,266,adam,"{'mlpregressor__activation': 'tanh', 'mlpregressor__alpha': 0.014926733663965856, 'mlpregressor__hidden_layer_sizes': (100, 50), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.007007417316883141, 'mlpregressor__max_iter': 266, 'mlpregressor__solver': 'adam'}",-0.7443988924166003,-0.7589471481942178,-1.0127553111565797,-1.437076283279057,-0.9445418006752605,-0.9883166917796138,-0.881610929863451,-0.7176874314464012,-0.9356668111013977,0.21750148713078746,1,-0.327419746160988,-0.3502219136737223,-0.38088646010859334,-0.4007341974601549,-0.39213565444314763,-0.43361248775497424,-0.41997067486849254,-0.4240824888925263,-0.3911329529203249,0.0347366211250908
328.77679255604744,175.7970297101587,0.3905000686645508,0.11664701262165084,relu,0.013546450517699263,"(100, 50)",adaptive,0.0019499663238258715,234,adam,"{'mlpregressor__activation': 'relu', 'mlpregressor__alpha': 0.013546450517699263, 'mlpregressor__hidden_layer_sizes': (100, 50), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.0019499663238258715, 'mlpregressor__max_iter': 234, 'mlpregressor__solver': 'adam'}",-0.8461202117093557,-1.1484022920598134,-1.1874648866743056,-1.8126727262511935,-0.8696666853054494,-0.5492837261100422,-0.6626479054802644,-0.5457985383723761,-0.95275712149535,0.3974393810061062,2,-0.3077466708228732,-0.3121234637211537,-0.3425984546959968,-0.34238585248300735,-0.3488211775098152,-0.3616292484169658,-0.3630538046737785,-0.36499130269653207,-0.34291874687751533,0.020806702015999014
84.29355737566948,45.624587446020236,0.3060685992240906,0.045364066410822794,relu,0.015218801497755455,"(50,)",adaptive,0.009464210615428799,439,adam,"{'mlpregressor__activation': 'relu', 'mlpregressor__alpha': 0.015218801497755455, 'mlpregressor__hidden_layer_sizes': (50,), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.009464210615428799, 'mlpregressor__max_iter': 439, 'mlpregressor__solver': 'adam'}",-0.9185985671899582,-0.9552026465509748,-1.126674709431747,-2.2505282255528245,-1.2151431611333834,-0.8104229664913223,-0.8074155854325228,-0.7176407742161915,-1.1002033294998657,0.4619545680646737,12,-0.3887373738208839,-0.40653712802656655,-0.43060881098039294,-0.4392150054873601,-0.44720135631170116,-0.4557715668243216,-0.4673287846701854,-0.47957683752569163,-0.4393721079558879,0.028388086622364708
146.59684124588966,66.39677780054951,0.4036770164966583,0.08493217835191536,logistic,0.02502130884302632,"(100,)",adaptive,0.0061253822467096765,445,adam,"{'mlpregressor__activation': 'logistic', 'mlpregressor__alpha': 0.02502130884302632, 'mlpregressor__hidden_layer_sizes': (100,), 'mlpregressor__learning_rate': 'adaptive', 'mlpregressor__learning_rate_init': 0.0061253822467096765, 'mlpregressor__max_iter': 445, 'mlpregressor__solver': 'adam'}",-0.8035966221002976,-0.8350378979100144,-0.8842093709788134,-1.2938895730788544,-1.4729438031116353,-0.8016464196850304,-1.176176227686792,-0.8998208808469171,-1.0209150994247942,0.2413917212437239,7,-0.37842037853358834,-0.4145879321172128,-0.42740279237739476,-0.46222915689283167,-0.46257269275146917,-0.4758296772887318,-0.48291377568576394,-0.47882279843080566,-0.44784740050972477,0.034892851213165384
767.7000085413456,307.75333767507857,0.5319538712501526,0.19319825503044422,tanh,0.01757715507445794,"(100, 50)",constant,0.003117805266712767,306,sgd,"{'mlpregressor__activation': 'tanh', 'mlpregressor__alpha': 0.01757715507445794, 'mlpregressor__hidden_layer_sizes': (100, 50), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.003117805266712767, 'mlpregressor__max_iter': 306, 'mlpregressor__solver': 'sgd'}",-0.6956719956791894,-0.8834301139931658,-1.2092532264305766,-1.6024344144015117,-1.9265341136216065,-0.922649606809053,-1.831318643342897,-0.810088361480682,-1.2351725594698353,0.45580626523085765,15,-0.32780311717687116,-0.3517040053903597,-0.35684897001458304,-0.369855971569136,-0.36991677600758954,-0.3748797249092461,-0.37756214303950625,-0.3830073057094289,-0.3639472517270901,0.01675335499967357
377.5340605378151,156.29305606043513,0.3536699414253235,0.04825219488162512,relu,0.026246372493043988,"(100,)",constant,0.002826097006328317,446,sgd,"{'mlpregressor__activation': 'relu', 'mlpregressor__alpha': 0.026246372493043988, 'mlpregressor__hidden_layer_sizes': (100,), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.002826097006328317, 'mlpregressor__max_iter': 446, 'mlpregressor__solver': 'sgd'}",-0.8073898926858522,-0.9134024519996035,-1.2005144263114385,-1.7695689293644266,-1.8281453841258744,-0.9036972587983132,-0.8345109351680268,-0.7657349295428393,-1.1278705259995467,0.4067552917039568,13,-0.3429913578329355,-0.35976862755865713,-0.38234009088575605,-0.3857603013854714,-0.3896384111991144,-0.39932548192957323,-0.4583389752816206,-0.4282452215489438,-0.39330105845275903,0.03415631264557847
1092.6053436398506,1548.1363304900738,0.4548984467983246,0.1376720393417951,tanh,0.001341296990764144,"(100, 50)",constant,0.007766427572678976,251,adam,"{'mlpregressor__activation': 'tanh', 'mlpregressor__alpha': 0.001341296990764144, 'mlpregressor__hidden_layer_sizes': (100, 50), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.007766427572678976, 'mlpregressor__max_iter': 251, 'mlpregressor__solver': 'adam'}",-0.7062933527387306,-0.8320761352990947,-1.0781110081509115,-1.5522180968860808,-0.9396856351099789,-1.2328436976920143,-0.909951584804391,-0.5956701690836934,-0.980856209970612,0.2854867853653415,4,-0.2977843816180342,-0.3358411895445207,-0.3501965019188397,-0.3626954880637442,-0.3611763623464847,-0.38058418758535956,-0.3810850697702438,-0.39012957372683715,-0.357436594321758,0.028023876252068054
248.05417838692665,356.2900088944016,0.3004298210144043,0.025460149327012932,tanh,0.01006742557025372,"(100,)",constant,0.010111278327183566,388,adam,"{'mlpregressor__activation': 'tanh', 'mlpregressor__alpha': 0.01006742557025372, 'mlpregressor__hidden_layer_sizes': (100,), 'mlpregressor__learning_rate': 'constant', 'mlpregressor__learning_rate_init': 0.010111278327183566, 'mlpregressor__max_iter': 388, 'mlpregressor__solver': 'adam'}",-0.7673853708995543,-0.9829137261348982,-1.0049404190084525,-1.7290375629069206,-1.1948208875822521,-0.8147760646695068,-0.912020793187773,-0.960569675976111,-1.0458080625456836,0.28519572868546067,9,-0.41408923378186363,-0.3937800499474069,-0.4131679283607661,-0.4389389902418237,-0.44753399539938277,-0.45434394966653924,-0.4540880414792799,-0.45748693240451854,-0.4341786401601976,0.022428796368495714
